Date,Milk_Supply_Liters,Downtime_Hours,Milk_500ml_Demand,Milk_500ml_Inventory,Milk_1L_Demand,Milk_1L_Inventory,Butter_Demand,Butter_Inventory,Cheese_Demand,Cheese_Inventory,Yogurt_Demand,Yogurt_Inventory
05-07-2024,10645,1.26,2644,3011,2596,3180,2969,3099,3831,4241,4061,4464
06-07-2024,10367,0.65,1806,2523,1964,2113,3306,3883,3659,3927,3643,4127
07-07-2024,8802,1.31,1930,2494,2541,3127,3097,3615,3692,4056,4355,4825
08-07-2024,10622,1.23,1772,2584,2601,2664,2664,2962,3017,3586,3955,4569
09-07-2024,11036,1.17,1821,2557,2604,2914,3048,3387,3510,3976,4030,4489
10-07-2024,10205,0.2,1879,2661,2508,3176,2976,3655,3006,3643,4237,4364
11-07-2024,11383,0.87,1671,2046,2131,2733,2798,3280,3677,4628,4092,4667
12-07-2024,8539,2.51,1920,2113,2223,2944,2544,3018,3279,3766,4032,4280
13-07-2024,10561,0.57,2016,2346,2863,3417,2646,2945,3101,3851,3888,4437
14-07-2024,8595,0.88,1879,2033,2267,2627,2745,2983,3369,3969,3938,4178
15-07-2024,8663,1.02,1310,1619,2283,3005,3317,3776,3308,3825,3788,4488
16-07-2024,9242,2.98,1953,2071,2411,3139,2902,3325,3719,4396,4276,5035
17-07-2024,8869,1.6,1985,2395,2135,2913,3366,3832,3335,3656,4151,4591
18-07-2024,9342,0.16,2569,3226,2690,3309,2693,3395,3506,4081,4614,5277
19-07-2024,9743,3.01,2008,2996,2119,2351,2788,3253,3225,4261,4156,5093
20-07-2024,11004,2.68,2280,2800,2825,3232,2831,3015,3340,3365,4050,4711
21-07-2024,9614,2.1,1872,2564,2096,2616,2912,3355,3197,3989,4082,4536
22-07-2024,8097,0.94,2389,3274,2416,3111,3072,3426,3387,3641,3792,4188
23-07-2024,11368,2.13,1716,2410,2603,3053,3188,3621,3656,4125,4360,5014
24-07-2024,8995,0.98,2151,2731,2737,2933,3376,3747,3598,4084,3951,4527
25-07-2024,9929,2,2252,2589,2432,2886,2340,3111,3895,4065,3377,3896
26-07-2024,10535,3.18,2208,2660,2289,2837,3607,3888,3098,3456,3587,3839
27-07-2024,10239,3.32,2649,3388,2925,3378,2681,3182,3459,3751,3948,4468
28-07-2024,11313,0.91,1824,2382,2554,3094,3030,3382,3330,3698,3546,4026
29-07-2024,10574,2.94,2424,2815,2448,3037,3288,3575,3526,4130,3704,4237
30-07-2024,8966,0.16,2346,2568,1954,2508,3192,3965,3534,4098,4236,4715
31-07-2024,12614,0.16,2014,2500,2557,2962,3336,3980,3226,3799,4255,5131
01-08-2024,10233,1.19,2551,2890,2498,3008,3305,3674,3585,4097,4188,4828
02-08-2024,9823,1.58,1956,2681,2093,2455,3125,3336,3456,4302,4234,4669
03-08-2024,11156,0.25,2006,2248,2265,2693,3225,3811,3903,4352,4193,4554
04-08-2024,10299,0.96,1998,2811,2528,3164,2628,3194,3067,3535,4224,5417
05-08-2024,10479,0.15,1618,1951,2640,3297,2786,3122,3324,3682,4114,4597
06-08-2024,12990,1.38,2228,2835,2194,2622,2707,2859,3890,4349,4174,4523
07-08-2024,9669,2.9,2181,2552,2197,2521,2288,2971,3560,3798,4491,4694
08-08-2024,9618,2.01,1968,2386,2534,3012,2718,2986,3223,3185,3928,4165
09-08-2024,10139,0.71,2528,2547,2247,2500,2689,3268,3480,4180,4684,5011
10-08-2024,11285,7.62,1868,2505,2439,3268,2720,3368,2927,3353,3891,4238
11-08-2024,8192,1.63,1481,1824,3032,3549,3200,3778,3688,4332,3856,4293
12-08-2024,7641,2.53,2570,3187,2487,2838,2770,3146,3240,3710,4092,4814
13-08-2024,9295,1.66,2303,2741,2806,3298,3253,3943,3510,4183,3876,4475
14-08-2024,8039,6.82,2187,2625,2126,2700,2529,2961,3548,4112,3345,4035
15-08-2024,9490,2.58,1898,1902,2269,2568,2803,3055,3412,3849,3730,4151
16-08-2024,10602,1.1,2102,3063,2263,2690,2882,3207,2728,3550,3821,4316
17-08-2024,8931,0.69,1621,1952,2168,2710,3355,3663,3405,3931,3879,4568
18-08-2024,8287,1.72,1932,2727,1969,2534,3018,3635,2749,3533,3468,4165
19-08-2024,10083,1.34,1728,2603,2557,3014,3087,3709,3969,4497,3783,4229
20-08-2024,11035,1.49,2078,2471,2616,2887,2670,3077,3406,3596,3812,4695
21-08-2024,7966,0.63,2277,2615,2216,2465,3255,4118,3227,3916,3780,4056
22-08-2024,10984,0.84,1685,2197,2276,2552,2982,3115,2870,3094,3889,4705
23-08-2024,10980,1.22,2217,2718,2523,3289,2473,2676,3676,4069,4249,4650
24-08-2024,11144,2.74,2059,2252,2506,3050,3210,3643,3626,4556,4273,4587
25-08-2024,11462,2.16,2205,2477,2809,3349,3087,3423,3441,4268,4076,4379
26-08-2024,12642,0.19,1927,2646,2840,3197,2896,3345,3479,4329,4314,4735
27-08-2024,9572,0.42,2211,2625,2299,2821,2896,3504,3249,3829,4016,4708
28-08-2024,10131,0.04,1791,2431,2479,3217,2678,3595,3262,3750,4338,5087
29-08-2024,9500,0.01,1495,2048,2199,2789,3347,3753,3863,4209,4116,4737
30-08-2024,10002,0.38,1563,2127,2950,3597,3218,3625,3383,3568,3798,4186
31-08-2024,11839,2.41,1849,2249,2579,3258,2682,3177,3602,4294,3810,4221
01-09-2024,8385,3.53,1516,2251,2798,3004,3015,3838,3381,3978,4167,4565
02-09-2024,8966,0.75,2465,2915,2391,2796,2787,3254,3443,3920,4228,5224
03-09-2024,11652,1.24,1975,2374,2806,3490,2617,3184,4128,4526,3697,4256
04-09-2024,11224,1.84,2275,2702,2723,3151,3466,3954,3906,4262,4613,5184
05-09-2024,9564,4.58,2236,2557,2883,3386,2893,3528,3709,4055,4271,4812
06-09-2024,11025,3.66,2001,2671,2096,2253,2747,3313,3472,3776,3876,4302
07-09-2024,10409,0.09,3060,3245,2522,2835,2642,3453,3737,4867,3693,4157
08-09-2024,11800,0.43,2878,3366,2829,3334,2927,3689,2968,3255,3543,4140
09-09-2024,10089,0.08,2417,3018,2219,3103,2363,2860,3477,3585,4416,5129
10-09-2024,11230,1.44,1728,2640,2656,3114,2954,3359,3274,3707,4243,4757
11-09-2024,13170,1.86,2429,3293,2671,3210,3363,4215,3708,4140,4011,4227
12-09-2024,10717,0.55,1475,2052,2710,3219,3278,3565,3740,4204,4105,4312
13-09-2024,10059,2.88,2419,2894,2600,3270,3144,3696,3846,4456,3331,3907
14-09-2024,10866,0.9,1233,1547,2685,3026,3721,4354,3478,4365,3309,3872
15-09-2024,9561,9.64,1904,2151,2629,3117,3076,3586,3473,4186,4143,4391
16-09-2024,12865,0,2362,2690,2855,3194,2726,3159,3683,4755,4077,4477
17-09-2024,10216,0.17,2115,2746,2284,2636,3250,3745,3881,4361,4042,4600
18-09-2024,9672,0.54,1556,1947,2602,3412,3040,3557,3072,3832,4459,4987
19-09-2024,8997,0.04,2051,2812,2865,3108,3011,3872,3451,3718,4214,5066
20-09-2024,11316,2.29,2115,2617,2264,2972,3088,3672,2812,3710,3850,4549
21-09-2024,11040,0.08,2061,2451,2292,2480,2881,3859,3793,4648,3851,4113
22-09-2024,9403,2.07,1877,2010,2657,2850,3560,4013,3289,3617,4175,4934
23-09-2024,10691,0.08,2256,2537,2914,3174,2511,2685,3624,4179,4164,4348
24-09-2024,8189,0.44,2343,2529,2459,2423,3244,3591,3097,3282,4559,4793
25-09-2024,10221,2.76,1953,2259,2528,2931,3039,3581,3474,3731,3786,4052
26-09-2024,10543,4.53,2455,3034,2609,3416,3136,3656,3343,4004,3712,4003
27-09-2024,12048,0.8,1953,2445,2353,2902,2885,3083,3268,3777,4047,4680
28-09-2024,9075,5.26,1853,2233,3158,3506,3454,3986,3789,4078,4014,4583
29-09-2024,8465,1.48,2407,3148,2222,2714,3265,3801,3230,3690,4344,4845
30-09-2024,8925,0.81,2396,2825,2527,2678,2768,3118,3857,4172,4044,4935
01-10-2024,8396,2.44,1813,2506,2531,3061,3335,3823,3970,4354,4134,4214
02-10-2024,11603,0.53,1770,2516,1843,2212,3090,3788,3343,3965,3480,4270
03-10-2024,11858,0.46,2529,2842,2247,2547,2824,3476,4008,4584,4379,5302
04-10-2024,10384,1.6,1969,2323,2094,2504,2492,2952,3774,4033,4000,4504
05-10-2024,11465,0.74,2000,2907,2716,3386,3230,3793,4180,4681,3485,4032
06-10-2024,10160,0.22,1924,2624,1992,2498,2782,3529,4040,4894,4121,4353
07-10-2024,9885,0.1,2396,2817,2782,3267,3157,3945,3557,4290,3785,4162
08-10-2024,9600,2.33,2643,3343,2146,2184,3438,4183,3819,4417,3711,4385
09-10-2024,9627,1.69,2020,2272,2788,3357,2756,3367,3430,3952,4091,4529
10-10-2024,8142,0.8,2725,2979,2081,2739,3403,3698,3904,4411,3691,4153
11-10-2024,10317,3.4,1833,2109,2627,3110,2655,2739,3156,3709,4162,4866
12-10-2024,9951,0.79,1915,2504,2780,3390,3444,3971,3370,4141,3885,4221
13-10-2024,10894,1.86,2201,2945,2671,3390,3546,4569,3293,3819,3970,4349
14-10-2024,10112,3.6,1754,2193,2133,2623,3269,3711,3389,3823,4123,4475
15-10-2024,9804,2.76,2198,2983,2838,3169,3131,3275,3401,4027,3598,4048
16-10-2024,8954,1.07,1844,2299,2663,3376,3267,3543,3499,4384,4021,4406
17-10-2024,10086,1.71,1536,1844,1792,2651,2898,3670,3697,4178,4429,5241
18-10-2024,10885,0.8,1477,2106,2533,2893,2601,2792,3537,3856,4129,4603
19-10-2024,8627,1.56,1902,1939,3350,3908,2778,3135,3637,4094,4196,4691
20-10-2024,10104,0.45,2125,2901,2834,3129,3686,4518,3205,3888,4152,4567
21-10-2024,10279,0.86,1591,2004,2350,2977,2650,3440,3305,3546,3538,3894
22-10-2024,9138,0.35,2053,2665,2663,2949,3287,3675,3367,3957,4122,5261
23-10-2024,9294,0.06,2054,2735,2382,2689,2966,3806,3469,3990,3989,4249
24-10-2024,10276,1.33,1949,2117,2804,3241,2892,3495,3873,4121,3853,4579
25-10-2024,8639,3,1722,2476,2255,2486,3506,4234,3521,3807,4558,4964
26-10-2024,10419,0.04,2072,2540,2862,3157,3027,3372,3277,3653,3186,3406
27-10-2024,8925,0.33,1957,2632,2776,2961,3279,3683,3684,4186,4999,5583
28-10-2024,11275,0.92,2294,3044,2692,3039,3719,4154,3522,4257,4272,4749
29-10-2024,12805,1.64,1612,2019,3121,3520,2937,3637,3428,3738,4261,4825
30-10-2024,8967,0.28,2034,2685,2801,3426,3142,3873,3913,4223,3554,4306
31-10-2024,10641,0.09,1618,2481,2806,3022,3211,3349,3735,4506,3896,4220
01-11-2024,9127,1.1,1928,2258,2837,3497,2903,3032,3483,3839,3334,3606
02-11-2024,11249,2.56,1671,2397,2714,3128,3147,3936,3464,4017,3781,4251
03-11-2024,8481,0.05,1724,2445,2639,3031,3338,4029,3405,4156,3888,4433
04-11-2024,10576,0.64,1998,2706,2296,2648,3234,4102,3086,3858,4097,4668
05-11-2024,8952,1.63,1830,2146,2300,2927,3035,3483,3415,3442,3876,4484
06-11-2024,9751,0.21,2440,3010,2629,2968,2134,2618,3501,4133,3935,4478
07-11-2024,8762,0.4,2353,3765,2682,3358,2566,2952,3102,3291,4015,4813
08-11-2024,10986,1.15,2241,2947,2505,2675,3550,4086,3169,3758,3681,3919
09-11-2024,8995,4.59,2235,2535,2355,2917,2713,3259,4198,4591,3880,4395
10-11-2024,10662,0.51,2039,2630,2459,3289,3350,3539,3987,4216,3730,4011
11-11-2024,9587,1,2391,2496,2484,2906,2632,3361,3279,3632,3822,4669
12-11-2024,9862,0.77,1911,2566,2582,3326,2710,3407,3279,3815,3900,3948
13-11-2024,10177,3.42,2635,3439,2433,2838,3204,3720,3663,4111,4080,4487
14-11-2024,9085,0.11,1717,2296,2849,3253,3466,4093,3375,3740,3925,4151
15-11-2024,10252,1.25,1661,1833,2466,3398,3195,3570,3525,3974,3875,4286
16-11-2024,11836,2.81,1581,1997,2307,2750,3106,3704,3486,3888,3639,3916
17-11-2024,9066,6.65,1633,2108,2475,3080,2591,3007,3351,3974,3574,3911
18-11-2024,11406,1.8,1511,2127,2169,2823,2361,2880,3051,3310,3975,4755
19-11-2024,11797,0.72,2064,2385,3103,3797,2870,3552,3251,3443,3888,4499
20-11-2024,9020,0.8,2256,2436,2696,3121,3046,3642,3382,3899,4115,4735
21-11-2024,8253,0.65,2010,2504,2496,3059,2984,3626,3309,3515,3502,4189
22-11-2024,10362,1.39,1584,2066,2924,3217,3663,3848,3123,3499,4205,4716
23-11-2024,9343,2.02,1859,2233,2438,2789,2537,2986,3999,4344,3774,4280
24-11-2024,12242,2.57,2252,2544,2489,2870,2908,3368,3649,4099,3874,4291
25-11-2024,10041,0.81,1897,2096,2288,2774,3501,4442,3434,3799,4068,4696
26-11-2024,9037,1.89,1760,2144,2217,2737,3195,3312,3691,3984,3791,3988
27-11-2024,8623,3.72,1545,2239,2563,3211,2671,3217,3421,3879,3553,3718
28-11-2024,11307,3.8,1873,2851,2819,3575,2335,2833,4210,4398,3905,4687
29-11-2024,9314,1.83,1789,2559,2236,2803,2882,3764,4370,4972,3608,4358
30-11-2024,10052,1.52,1974,2607,2428,3390,2696,3322,4008,4715,3543,3771
01-12-2024,11146,1.14,2142,2502,2438,2955,2866,3238,3800,4404,4194,4651
02-12-2024,9418,0.3,1915,2475,2731,3242,3686,4121,3386,3782,4008,4327
03-12-2024,9944,0.2,2055,2752,2370,3107,2696,3388,2921,3563,4080,4281
04-12-2024,9980,1,2141,2691,2725,3266,2805,3453,3900,4597,4169,4682
05-12-2024,10819,0.26,1631,2337,2714,3293,3274,3914,3351,3849,4093,4698
06-12-2024,10708,1.29,2565,3195,2301,2863,3088,3179,3507,4232,3794,4514
07-12-2024,9735,1.56,1777,2823,2412,2861,3449,3734,3627,4040,3940,4371
08-12-2024,10076,1.12,2154,2893,2524,2774,3245,4095,3676,4188,3769,4326
09-12-2024,9553,0.06,1659,1740,2368,3061,2792,3208,3605,3917,4099,4792
10-12-2024,8226,0.09,2033,2276,2231,2973,3154,3670,3267,4017,3607,4099
11-12-2024,10309,0.18,2044,2525,2944,3698,3034,3207,3452,3639,3738,4201
12-12-2024,12270,0.25,2497,3336,1965,2467,2471,2525,3405,3702,4015,4335
13-12-2024,8939,6.89,1930,2291,2569,3056,3648,3732,3822,4227,3922,4423
14-12-2024,9072,0.63,2389,2816,2909,3140,2681,3235,3401,4318,3680,3986
15-12-2024,8955,0.52,2087,2422,2258,2458,2967,3248,3418,4012,3129,3714
16-12-2024,10869,0.08,2555,3022,2507,2968,2858,3572,3528,3755,3880,4257
17-12-2024,10538,1.51,1465,2224,2770,3560,3035,3548,3411,4062,3981,4792
18-12-2024,9809,1.58,2144,2183,1587,1889,3057,3703,3498,3972,4172,4591
19-12-2024,8898,0.29,1198,1636,2484,2757,3173,3753,3180,3781,3882,4633
20-12-2024,10110,3.77,1982,2235,2028,2506,2857,3430,3161,3706,4275,4755
21-12-2024,8122,2.42,2306,2998,2789,3209,3324,3740,3325,4102,4239,4557
22-12-2024,10172,0.39,2433,3003,2262,2762,2796,3307,3598,4189,3934,4366
23-12-2024,11045,1,2221,2594,3035,3423,2840,3498,3234,3735,4195,4506
24-12-2024,8498,0.92,1912,2734,2213,2874,2483,3129,3578,4065,4247,4710
25-12-2024,8160,0.64,2163,2658,2634,2981,3068,3645,3790,4213,3848,3728
26-12-2024,11895,2.55,2754,3412,2237,2942,3455,3670,3054,3617,3841,4451
27-12-2024,9265,0.17,2022,2802,2428,2728,2925,3159,3214,3845,4063,4137
28-12-2024,11363,0.81,2288,2748,2498,2878,3529,4225,3089,3744,3886,4309
29-12-2024,9815,0.84,1871,2293,2507,2980,2672,3388,3079,3619,4569,5064
30-12-2024,9805,0.95,2321,2745,2996,3230,2592,2822,2811,3175,4211,4673
31-12-2024,10526,2.96,2271,2759,2928,3285,3416,3823,3555,4156,4088,4507
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
